P1,P2,similarity
0.45281170950686106 0.4991065892605356 0.7025537008959658 0.39046532437190323 0.4283910478317271 0.38374967197370197,0.5450755865657535 0.8355153138190071 0.9290381741784235 0.8919692289556489 0.5496153269401749 0.46731219601139423,0.7273088263289147
0.45281170950686106 0.4991065892605356 0.7025537008959658 0.39046532437190323 0.4283910478317271 0.38374967197370197,0.7977519493976456 0.808239661891377 0.7942384074352947 0.7379923414614238 0.7964729297842839 0.7980797140655023,0.6706365244111078
0.5512294984500461 0.4262203232091727 0.5979590281180842 0.5481087847022558 0.361672995575827 0.49749584588526996,0.691925778165254 0.8953489132467205 0.809357915785846 0.7259627230296088 0.7452237810375081 0.7448357143214271,0.704340622295317
0.5512294984500461 0.4262203232091727 0.5979590281180842 0.5481087847022558 0.361672995575827 0.49749584588526996,0.6464203357596213 0.9740331602522752 0.7593329384371093 0.5514189635100479 0.9066313840778681 0.6903341053970881,0.6659892876761306
0.5512294984500461 0.4262203232091727 0.5979590281180842 0.5481087847022558 0.361672995575827 0.49749584588526996,0.6966074167715202 0.8343664479237431 0.7489408520317803 0.7126768365303161 0.795430349621232 0.673699795200228,0.7240804987463265
0.5512294984500461 0.4262203232091727 0.5979590281180842 0.5481087847022558 0.361672995575827 0.49749584588526996,0.7163463041345783 0.8436479045195486 0.7148688291537928 0.6013822627283174 0.5915589521830992 0.6395618564226588,0.7797555847879654
0.5512294984500461 0.4262203232091727 0.5979590281180842 0.5481087847022558 0.361672995575827 0.49749584588526996,0.78251749137182 0.8704099854995871 0.5547653755476214 0.6756722845232253 0.7427902484311698 0.6789383036342327,0.727020008131733
0.43188377129617606 0.4757790354374127 0.5887916917662772 0.6380619432905628 0.48789372232530454 0.5886807702785044,0.50680097525094 0.6519854679759358 0.595803352761079 0.761576096027867 0.6529416142597664 0.49640740853077825,0.8790858544580016
0.5612487562894536 0.6742589402962891 0.40849738400424696 0.4545746847754314 0.39264682548238017 0.5970533869389629,0.7102229950213124 0.9073460463971154 0.9203810705611207 0.736133542612523 0.828869116788838 0.6769733697364039,0.6799738779128653
0.5612487562894536 0.6742589402962891 0.40849738400424696 0.4545746847754314 0.39264682548238017 0.5970533869389629,0.7642578567099886 0.7584023222895615 0.6508261595483745 0.6907181736205291 0.741384174780382 0.7038240787798746,0.777964902999903
0.5612487562894536 0.6742589402962891 0.40849738400424696 0.4545746847754314 0.39264682548238017 0.5970533869389629,0.9023306904320363 0.7422823180117687 0.557214771623575 0.8034404051556328 0.6862467829337356 0.7313660651194731,0.751998303605788
0.5612487562894536 0.6742589402962891 0.40849738400424696 0.4545746847754314 0.39264682548238017 0.5970533869389629,0.7010577848851264 0.6219609521013014 0.7359320477301644 0.9074122079135726 0.63857287099783 0.826726507008259,0.7268131630298499
0.33193416957971256 0.518249702903633 0.6844359553454862 0.5131755883574086 0.5352413049647471 0.616844744899272,0.8144958759307448 0.7697354829146795 0.7635812826700822 0.8395589947375011 0.7604427585538528 0.6908640201323435,0.7215831792119205
0.33193416957971256 0.518249702903633 0.6844359553454862 0.5131755883574086 0.5352413049647471 0.616844744899272,0.7512290548528678 0.5868270747401151 0.8270820989532885 0.6316272894929785 0.6061950469509824 0.9336616675957554,0.7689526814189228
0.33193416957971256 0.518249702903633 0.6844359553454862 0.5131755883574086 0.5352413049647471 0.616844744899272,0.7819626400242885 0.8289433863926343 0.9446905260923953 0.7521699640820683 0.5277338124441091 0.6888103281859176,0.732560801297734
0.33193416957971256 0.518249702903633 0.6844359553454862 0.5131755883574086 0.5352413049647471 0.616844744899272,0.7484581903543517 0.6924028578302864 0.6622014221777967 0.5339231744385223 0.7258553376043583 0.7244731296319219,0.7947911646290332
0.4445156140662915 0.4952078079200138 0.46716346997955815 0.5262819795614796 0.5701467118174627 0.5842186194725857,0.6349769638046372 0.8464507182072976 0.8169682675072648 0.7091119160549195 0.5837420996938787 0.7751345042667014,0.7577635454557335
0.4445156140662915 0.4952078079200138 0.46716346997955815 0.5262819795614796 0.5701467118174627 0.5842186194725857,0.851229343240204 0.7189829133952621 0.6634565850660619 0.6797445450792448 0.7254547256399879 0.8365617274819317,0.7532306324075112
0.4445156140662915 0.4952078079200138 0.46716346997955815 0.5262819795614796 0.5701467118174627 0.5842186194725857,0.7458466013741526 0.8725502267382845 0.7195289970825325 0.748197929635032 0.8539608093376831 0.8535018214075353,0.7115597699366126
0.4445156140662915 0.4952078079200138 0.46716346997955815 0.5262819795614796 0.5701467118174627 0.5842186194725857,0.5793212092689424 0.7891041698288594 0.52554921134895 0.7632517095866796 0.8289277909951909 0.7108204806218922,0.7970604170483557
0.4445156140662915 0.4952078079200138 0.46716346997955815 0.5262819795614796 0.5701467118174627 0.5842186194725857,0.7656414386677928 0.696853645106923 0.6763553543524151 0.7227366097712767 0.7598004697692363 0.7753130432469291,0.776906547308825
0.4445156140662915 0.4952078079200138 0.46716346997955815 0.5262819795614796 0.5701467118174627 0.5842186194725857,0.7251554351919526 0.8669676127345701 0.7817062711319333 0.8067189392132416 0.76506767402582 0.6801789859698579,0.7286611290841808
0.4445156140662915 0.4952078079200138 0.46716346997955815 0.5262819795614796 0.5701467118174627 0.5842186194725857,0.7072940850089904 0.737586451954633 0.8069218469219315 0.7188331645214453 0.6310996581318118 0.7705783295344192,0.7695089124623337
0.5878209841877736 0.32003971362219835 0.3903859481435518 0.27936483768636433 0.4352992583769543 0.44660702945803843,0.7050000012098437 0.6800415826426554 0.8591589255997852 0.6525304503910547 0.6844033914530194 0.6171294402700359,0.6854994148570245
0.5878209841877736 0.32003971362219835 0.3903859481435518 0.27936483768636433 0.4352992583769543 0.44660702945803843,0.8381393011249523 0.7980539396889295 0.8786807905550159 0.7121511453630271 0.7305747053492946 0.7519154746251462,0.6132844418202733
0.3749271185028653 0.3387879536605457 0.5843296892956962 0.3629685082744266 0.5665432897722463 0.6187476895786947,0.7968936079177669 0.7403853630922239 0.5632309975786018 0.8838573458589501 0.6045340054906525 0.7018437758680254,0.6786863455020155
0.3749271185028653 0.3387879536605457 0.5843296892956962 0.3629685082744266 0.5665432897722463 0.6187476895786947,0.9263041154436124 0.80472126652799 0.7857339193517768 0.6352519907638647 0.6954319036595401 0.7820836868549634,0.6635718684195914
0.3749271185028653 0.3387879536605457 0.5843296892956962 0.3629685082744266 0.5665432897722463 0.6187476895786947,0.5432140657075766 0.7065886208886937 0.7964143220460622 0.7794393068044414 0.6129463603079922 0.6230428749471993,0.7469527914721137
0.36694413808286697 0.5678204858163505 0.5888151953500833 0.4763874360991345 0.5299932576629973 0.5145082677364926,0.7314529019755437 0.9453627876700221 0.6630070351575433 0.7569010212636861 0.8864924965447324 0.8055967109168334,0.6913952586571205
0.36694413808286697 0.5678204858163505 0.5888151953500833 0.4763874360991345 0.5299932576629973 0.5145082677364926,0.9165954420988673 0.5987686907595481 0.6327215349768429 0.704817979214041 0.7374980011930833 0.6448596930203724,0.7362980407910245
0.36694413808286697 0.5678204858163505 0.5888151953500833 0.4763874360991345 0.5299932576629973 0.5145082677364926,0.6221024984656038 0.6963281861051657 0.5990261868166096 0.8376944911074703 0.6076175676770996 0.6495331896906182,0.8014534759365218
0.36694413808286697 0.5678204858163505 0.5888151953500833 0.4763874360991345 0.5299932576629973 0.5145082677364926,0.815628039274753 0.6646778500592018 0.8248937651961811 0.8405427382370374 0.7474512158710739 0.846601295277659,0.6954198217376218
0.36694413808286697 0.5678204858163505 0.5888151953500833 0.4763874360991345 0.5299932576629973 0.5145082677364926,0.748722059011377 0.6393430257535767 0.650539839584503 0.7607540665420379 0.7082163249204197 0.7460278849092047,0.7687321316159812
0.36694413808286697 0.5678204858163505 0.5888151953500833 0.4763874360991345 0.5299932576629973 0.5145082677364926,0.8349921356797217 0.9926264056429143 0.9711746481217496 0.7177098365937253 0.741727308236975 0.7197674983870437,0.6606558016757031
0.36694413808286697 0.5678204858163505 0.5888151953500833 0.4763874360991345 0.5299932576629973 0.5145082677364926,0.6799554892093922 0.849556004439043 0.6103719080896008 0.8006951125194588 0.7205737260318421 0.8137896522047056,0.7389503778813202
0.36694413808286697 0.5678204858163505 0.5888151953500833 0.4763874360991345 0.5299932576629973 0.5145082677364926,0.6687986303846392 0.8620205588998961 0.7535479363594163 0.671838582124036 0.617227630343452 0.8611238760934616,0.7514173310876091
0.5083571224731698 0.5112442662963299 0.46840844816148475 0.5477591935247677 0.4311392801691649 0.5827191247770743,0.8011838711594551 0.7005588934535101 0.6530934740293584 0.9648003120802472 0.7551543800726344 0.832848083903258,0.7121430716175513
0.5083571224731698 0.5112442662963299 0.46840844816148475 0.5477591935247677 0.4311392801691649 0.5827191247770743,0.8065298033428335 0.6715580040916693 0.8181121651263873 0.7403526320118993 0.5771458585907545 0.6114220705357937,0.7778385930650539
0.5083571224731698 0.5112442662963299 0.46840844816148475 0.5477591935247677 0.4311392801691649 0.5827191247770743,0.8154297459963877 0.6991777790658414 0.8596627458085294 0.6888143287843537 0.6996806801015947 0.43378577724502565,0.7428085332433981
0.5083571224731698 0.5112442662963299 0.46840844816148475 0.5477591935247677 0.4311392801691649 0.5827191247770743,0.8448357046395282 0.7224606384863768 0.7141065531651214 0.8952073926183673 0.8280141775684339 0.7068088975915863,0.7079309562516628
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.6248801293262755 0.6937605664495726 0.9065826174072398 0.8056207493881004 0.8528069286020571 0.6034525443624181,0.7586050316361052
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.8907500298585744 0.7532937525406945 0.8276498250285549 0.8034513679333768 0.6216795860720397 0.8251613472796839,0.7353226368708996
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.6795996555634843 0.878072479120944 0.6684718924032956 0.4798256064207343 0.8048518153081538 0.9788897742390605,0.7252128172413735
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.7006679561428473 0.5929595882014144 0.779587455352878 0.7456555164093696 0.7617305458687744 0.6846370483541975,0.807962948660151
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.657161813344231 0.7761404754522924 0.9161569446883943 0.7512628222662304 0.7583555783047153 0.6289381008084516,0.7705393038283607
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.854494696853805 0.9460656274056384 0.7544860069637768 0.8349432070380065 0.6332057535561746 0.7111223873001884,0.7389756023195503
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.8251770326242014 0.6566649324795327 0.6505778121066661 0.7509663029148322 0.7267847449849116 0.7647545295624856,0.796313140197313
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.6726791562849672 0.7917722186372387 0.6909625425558384 0.817290736047401 0.7081707422888375 0.6574065963268049,0.8093122320586713
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.7250031260938476 0.8585879719156819 0.6389645523720596 0.7453818476453178 0.7007356604312521 0.7849928418879233,0.7859298702417861
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.6862352933892685 0.8213200146730589 0.6437156095655512 0.8546151668453735 0.7892972841071845 0.6238754950185808,0.7903332669204921
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.7843678992210359 0.8046455518668405 0.7264477126536898 0.7733175324370565 0.7441755620448427 0.7750243474417788,0.7689662360653667
0.5819551336801085 0.5926775061436376 0.5185317442163742 0.544520820291042 0.5369482909092154 0.4654470661648559,0.6431937120045805 0.7190876397009008 0.7243521485524563 0.7001171719149815 0.658230543408779 0.8410630693127438,0.7991274386528121
0.43671423379138524 0.5140911255381966 0.555463024855859 0.46708816761305466 0.3252782838972386 0.455191549486498,0.6647328174971233 0.7074886458091064 0.6996438995569658 0.9047768429211704 0.6494164151403765 0.7815440576464325,0.7075032580828945
0.4969261331384733 0.45607399614544963 0.4695889550478225 0.3628377888531506 0.6172632540128582 0.5098956656245666,0.7705019203791839 0.8999552730372193 0.649840266969858 0.6587085499464651 0.6748062645222889 0.7116025511918689,0.730462987141919
0.4969261331384733 0.45607399614544963 0.4695889550478225 0.3628377888531506 0.6172632540128582 0.5098956656245666,0.7515397279634527 0.7073578908970739 0.581728714622853 0.6655420664511921 0.8672102385160934 0.7395546340112592,0.7593780210206466
0.4969261331384733 0.45607399614544963 0.4695889550478225 0.3628377888531506 0.6172632540128582 0.5098956656245666,0.6344308045273739 0.7350790048075001 0.8395938793714874 0.8491643104705683 0.7115372228064095 0.7647100278546315,0.6988947029262187
0.4969261331384733 0.45607399614544963 0.4695889550478225 0.3628377888531506 0.6172632540128582 0.5098956656245666,0.7608941384009891 0.6965729728107531 0.7146016588406187 0.6741285399143178 0.7472608560971405 0.8249269377276494,0.7416087910273901
0.4969261331384733 0.45607399614544963 0.4695889550478225 0.3628377888531506 0.6172632540128582 0.5098956656245666,0.6205430885580444 0.6814199968465939 0.7216867084258396 0.679909351821042 0.7741910754877993 0.7257252098608051,0.7758875437351288
0.4969261331384733 0.45607399614544963 0.4695889550478225 0.3628377888531506 0.6172632540128582 0.5098956656245666,0.6144404327380476 0.8665270963703133 0.8311460191839808 0.8145904712476721 0.8206866458110178 0.7919711396235376,0.6739036430402828
0.4969261331384733 0.45607399614544963 0.4695889550478225 0.3628377888531506 0.6172632540128582 0.5098956656245666,0.9041771407947661 0.938503740133452 0.7591006039505311 0.8214951158275794 0.8131160627943552 0.7114145272806107,0.6413582209990405
0.4969261331384733 0.45607399614544963 0.4695889550478225 0.3628377888531506 0.6172632540128582 0.5098956656245666,0.6572148330468269 0.9331293161424261 0.7282489589762442 0.6886656125512234 0.702809486457465 0.7601048580304589,0.7124048528939576
0.4969261331384733 0.45607399614544963 0.4695889550478225 0.3628377888531506 0.6172632540128582 0.5098956656245666,0.7662344908946954 0.7286737686950258 0.7614594090804433 0.809176787890574 0.8002440889668787 0.719649541920075,0.7088175926411323
