P1,P2,dist
0.6584537461754606 0.720010821881871,0.659817255006194 0.5611468277902241,0.8876620549968036
0.6584537461754606 0.720010821881871,0.33681319652220076 0.31536570846792833,0.6344932893974219
0.6584537461754606 0.720010821881871,0.7352152639016405 0.12371717828884232,0.5748774059209059
0.6584537461754606 0.720010821881871,0.5647934520901663 0.592379864514846,0.8880582473637133
0.6584537461754606 0.720010821881871,0.22328219047045383 0.38759617887611153,0.6127831500442147
0.6584537461754606 0.720010821881871,0.927305116499531 0.38114583766891197,0.6941319427835104
0.6584537461754606 0.720010821881871,0.6019499427465632 0.03607495277145434,0.5147366937127059
0.6584537461754606 0.720010821881871,0.9457404545802442 0.33092039349314906,0.6580021825436788
0.6584537461754606 0.720010821881871,0.26033962944165734 0.9646661072261143,0.6695827950986742
0.6584537461754606 0.720010821881871,0.783493479733199 0.786410148548106,0.899890546026063
0.6584537461754606 0.720010821881871,0.0011970838212860269 0.13787664159359414,0.3791672833730276
0.9457404545802442 0.33092039349314906,0.7038716867861071 0.7264240119000624,0.6721863234951785
0.9457404545802442 0.33092039349314906,0.9827624067362505 0.7304681659964104,0.7162668089086514
0.9457404545802442 0.33092039349314906,0.2187881180085096 0.3067832173782211,0.4856838020643781
0.9457404545802442 0.33092039349314906,0.12692203347472208 0.7297405773470567,0.35598092194756964
0.9457404545802442 0.33092039349314906,0.6490783489925313 0.8242591649645022,0.5929425419375053
0.9457404545802442 0.33092039349314906,0.5474319588981146 0.3198595140728332,0.718244786395964
0.9457404545802442 0.33092039349314906,0.8661373317218702 0.014676665751273799,0.7694064696214542
0.9457404545802442 0.33092039349314906,0.6796043442060397 0.8670442811506399,0.5767641011432911
0.9457404545802442 0.33092039349314906,0.5063958888237886 0.9728339090631141,0.4499651788608651
0.9457404545802442 0.33092039349314906,0.03473876722575864 0.6373817117423319,0.32035207130980425
0.9457404545802442 0.33092039349314906,0.15273465305262934 0.055650201178253256,0.40643792235624815
0.9457404545802442 0.33092039349314906,0.34442363404142484 0.26489214798342997,0.5722491099553348
0.9457404545802442 0.33092039349314906,0.7857694730818793 0.4529427129405077,0.8577323624908612
0.9457404545802442 0.33092039349314906,0.7932771461642254 0.23071196504787472,0.8709907182706806
0.9457404545802442 0.33092039349314906,0.5758172558811107 0.8146789843935194,0.569380941430996
0.9457404545802442 0.33092039349314906,0.4309170017367011 0.04612389414777762,0.5839758218341595
0.9457404545802442 0.33092039349314906,0.18700841781047517 0.836988163456877,0.3551050894072497
0.9457404545802442 0.33092039349314906,0.0964133659287596 0.8712578765898291,0.28819908009455975
0.9457404545802442 0.33092039349314906,0.5059522475837231 0.18072917599992044,0.6713884749241796
0.9457404545802442 0.33092039349314906,0.46849298385593463 0.645389548242181,0.5958614113937389
0.9457404545802442 0.33092039349314906,0.940886475188582 0.06130113416815042,0.8093195000597917
0.9457404545802442 0.33092039349314906,0.8713640805729217 0.26714913182906463,0.9307229517635666
0.9457404545802442 0.33092039349314906,0.43629439397708636 0.11317118111311453,0.6082411403961604
0.9457404545802442 0.33092039349314906,0.18177156697142716 0.03758214279270644,0.42133956824479135
0.9457404545802442 0.33092039349314906,0.6019499427465632 0.03607495277145434,0.6797456089752751
0.9457404545802442 0.33092039349314906,0.2527553216497307 0.08275436982459816,0.4795123585683416
0.9457404545802442 0.33092039349314906,0.16582248553573853 0.24428427498186078,0.44512260116796587
0.9457404545802442 0.33092039349314906,0.0011970838212860269 0.13787664159359414,0.31830062733190384
0.2906632770206845 0.11804033911860379,0.2781027862568659 0.07250189492643389,0.9665970373494256
0.2906632770206845 0.11804033911860379,0.9833330758227612 0.6744087683921492,0.3717734169645392
0.2906632770206845 0.11804033911860379,0.05515007220873491 0.3134628381908585,0.7836017296921707
0.2906632770206845 0.11804033911860379,0.7490392019105819 0.8555566456499051,0.38598094861875776
0.2906632770206845 0.11804033911860379,0.22378663932775056 0.9564076455364557,0.40530166254670075
0.2906632770206845 0.11804033911860379,0.11780164089721523 0.5114097018492164,0.696173897781666
0.2906632770206845 0.11804033911860379,0.5758172558811107 0.8146789843935194,0.46773211925271974
0.2906632770206845 0.11804033911860379,0.30232535881648626 0.7537115280484159,0.5504369540391176
0.2906632770206845 0.11804033911860379,0.12880762482524166 0.8480365516847205,0.4712790327079476
0.2906632770206845 0.11804033911860379,0.46849298385593463 0.645389548242181,0.6064770699207139
0.2906632770206845 0.11804033911860379,0.5110395867796212 0.3191238624219236,0.7890494118910265
0.2906632770206845 0.11804033911860379,0.940886475188582 0.06130113416815042,0.5384755993373165
0.2906632770206845 0.11804033911860379,0.36708953739201033 0.4252206819411857,0.7761688847691807
0.2906632770206845 0.11804033911860379,0.22328219047045383 0.38759617887611153,0.8035304583757766
0.2906632770206845 0.11804033911860379,0.7854190294162549 0.3739451905486011,0.6061278459233784
0.2906632770206845 0.11804033911860379,0.6762500445318923 0.9307656029891953,0.3639184369071586
0.2906632770206845 0.11804033911860379,0.3073155919690693 0.11603329395072681,0.9881398182255478
0.2906632770206845 0.11804033911860379,0.6584537461754606 0.720010821881871,0.5011822520602685
0.2906632770206845 0.11804033911860379,0.22533693853909442 0.3285550253520966,0.8441411477980844
0.2906632770206845 0.11804033911860379,0.9936327936867492 0.5893578537203584,0.40154100352150457
0.26033962944165734 0.9646661072261143,0.8789690213623323 0.07649202642352149,0.23463880345366514
0.26033962944165734 0.9646661072261143,0.28321937977099865 0.14999439396946124,0.42371296936523756
0.26033962944165734 0.9646661072261143,0.9913828147586672 0.9114897198334548,0.4817086403505389
0.26033962944165734 0.9646661072261143,0.6888458847281189 0.7406720148901539,0.6581001870276638
0.26033962944165734 0.9646661072261143,0.7338045077668185 0.7356760716778783,0.6281092718365769
0.26033962944165734 0.9646661072261143,0.11645424475523647 0.24860065307198131,0.4835444169343679
0.26033962944165734 0.9646661072261143,0.09489405974031506 0.44585625413616137,0.614944224691396
0.26033962944165734 0.9646661072261143,0.6546322261921935 0.41162552814974185,0.5197289650846043
0.26033962944165734 0.9646661072261143,0.8915636510247362 0.1655781963129701,0.2799356782928875
0.26033962944165734 0.9646661072261143,0.5435004078566966 0.40981895463941087,0.55952560280637
0.26033962944165734 0.9646661072261143,0.1328562963997123 0.7093887649984012,0.7982346391742026
0.26033962944165734 0.9646661072261143,0.3318174425882854 0.5189368355201186,0.6807950020537104
0.26033962944165734 0.9646661072261143,0.9930953096064292 0.1341128079574293,0.21681749580961812
0.26033962944165734 0.9646661072261143,0.4948355239092872 0.17871308479155834,0.42003858835428226
0.26033962944165734 0.9646661072261143,0.15304836997394833 0.38297118043930234,0.5817414661912552
0.26033962944165734 0.9646661072261143,0.927305116499531 0.38114583766891197,0.3733665880634609
0.26033962944165734 0.9646661072261143,0.2527553216497307 0.08275436982459816,0.3763711703700496
0.26033962944165734 0.9646661072261143,0.7611178447368746 0.8723992390136123,0.6399361196370802
0.22533693853909442 0.3285550253520966,0.32988519263849736 0.5153192429842761,0.8486540214888525
0.22533693853909442 0.3285550253520966,0.6914147832771159 0.7079978986429015,0.5750262058392182
0.22533693853909442 0.3285550253520966,0.5455202107698457 0.2854027574709781,0.7715492984912552
0.22533693853909442 0.3285550253520966,0.9226944964837334 0.7470972976794128,0.42489774937519864
0.22533693853909442 0.3285550253520966,0.45596487796123086 0.6105127076405313,0.7424253690252411
0.22533693853909442 0.3285550253520966,0.9019042739110812 0.2422239522142704,0.5177156370555442
0.22533693853909442 0.3285550253520966,0.30232535881648626 0.7537115280484159,0.694479731734723
0.22533693853909442 0.3285550253520966,0.6824691183078783 0.06522646084880357,0.6269639677835903
0.22533693853909442 0.3285550253520966,0.5185982556255723 0.9637965716329955,0.5052606634698212
0.22533693853909442 0.3285550253520966,0.11392730836258502 0.8019389329590915,0.6561218023214219
0.22533693853909442 0.3285550253520966,0.18896304856838675 0.45513958956612033,0.9068691464420747
0.22533693853909442 0.3285550253520966,0.4940831233661934 0.038758950972350936,0.7205306129599949
0.22533693853909442 0.3285550253520966,0.15304836997394833 0.38297118043930234,0.9360204912504299
0.22533693853909442 0.3285550253520966,0.905225978802388 0.35868955018238535,0.5187738594709917
0.22533693853909442 0.3285550253520966,0.8713640805729217 0.26714913182906463,0.5411308726860365
0.22533693853909442 0.3285550253520966,0.43629439397708636 0.11317118111311453,0.7868178614845577
0.22533693853909442 0.3285550253520966,0.6022936480012653 0.2697359346508079,0.7302259776781
0.22533693853909442 0.3285550253520966,0.8610115968957949 0.05066703593111732,0.5094370550371022
0.22533693853909442 0.3285550253520966,0.6899318816042029 0.5134477128939944,0.6464227333183472
0.8610115968957949 0.05066703593111732,0.38685077147414215 0.16487364192537168,0.6551292726127153
0.8610115968957949 0.05066703593111732,0.6968494824149378 0.7494776084768356,0.49241482678642956
0.8610115968957949 0.05066703593111732,0.5872393346633806 0.02019252471991617,0.8052181381629497
0.8610115968957949 0.05066703593111732,0.22140076015829524 0.2018010918624168,0.5352723779813118
0.8610115968957949 0.05066703593111732,0.34243611436183197 0.6402143414197069,0.4448033877561081
0.8610115968957949 0.05066703593111732,0.8685201206150343 0.3057493775169209,0.8195514215665043
0.8610115968957949 0.05066703593111732,0.9930953096064292 0.1341128079574293,0.8895253331471586
0.8610115968957949 0.05066703593111732,0.6089174045797852 0.2548569138123691,0.7706040671365099
0.8610115968957949 0.05066703593111732,0.1394045632826848 0.17599419165521457,0.4821083091408957
0.16582248553573853 0.24428427498186078,0.8976680693338719 0.6883521482444395,0.3946925431696797
0.16582248553573853 0.24428427498186078,0.16357975818206283 0.18205826332747388,0.9559709961934476
0.16582248553573853 0.24428427498186078,0.32988519263849736 0.5153192429842761,0.7759726291923731
0.16582248553573853 0.24428427498186078,0.2723344331710422 0.14679400591101732,0.8978991979645333
0.16582248553573853 0.24428427498186078,0.12692203347472208 0.7297405773470567,0.6556302374796533
0.16582248553573853 0.24428427498186078,0.7490392019105819 0.8555566456499051,0.4025907393581912
0.16582248553573853 0.24428427498186078,0.3482657780021091 0.3400365603347527,0.8543050187613327
0.16582248553573853 0.24428427498186078,0.7817600204471957 0.5597443149263214,0.5106667374301216
0.16582248553573853 0.24428427498186078,0.7389624708310798 0.09179620937089861,0.5806302032226707
0.16582248553573853 0.24428427498186078,0.2524620739738309 0.7246766336599741,0.6548310293776082
0.16582248553573853 0.24428427498186078,0.9019042739110812 0.2422239522142704,0.4795095370192892
0.16582248553573853 0.24428427498186078,0.5435004078566966 0.40981895463941087,0.7084160985428007
0.16582248553573853 0.24428427498186078,0.8571066843646331 0.11142966240758168,0.5022429349407643
0.16582248553573853 0.24428427498186078,0.12880762482524166 0.8480365516847205,0.5722811019271513
0.16582248553573853 0.24428427498186078,0.2923142959088555 0.8632181357834942,0.5533013867615637
0.16582248553573853 0.24428427498186078,0.9930953096064292 0.1341128079574293,0.4098652367500236
0.16582248553573853 0.24428427498186078,0.5728267849985398 0.7739230925326813,0.52768136981597
0.16582248553573853 0.24428427498186078,0.8556876341866331 0.6871302077837074,0.4203335254121305
0.16582248553573853 0.24428427498186078,0.9586397177150704 0.6106083937168156,0.3824433128823566
0.16582248553573853 0.24428427498186078,0.26033962944165734 0.9646661072261143,0.48624739673665884
0.16582248553573853 0.24428427498186078,0.6899318816042029 0.5134477128939944,0.5833829004013821
0.783493479733199 0.786410148548106,0.5304367689939553 0.6240736027570813,0.7874078400439862
0.783493479733199 0.786410148548106,0.060503421931124124 0.6509576690458656,0.47987405473099476
0.783493479733199 0.786410148548106,0.2723344331710422 0.14679400591101732,0.42103869697350166
0.783493479733199 0.786410148548106,0.7338045077668185 0.7356760716778783,0.9497857565478185
0.783493479733199 0.786410148548106,0.7817600204471957 0.5597443149263214,0.8397183650374211
0.783493479733199 0.786410148548106,0.6546322261921935 0.41162552814974185,0.7197601613338093
0.783493479733199 0.786410148548106,0.4065891032040766 0.9586445252375024,0.7069798730800294
0.783493479733199 0.786410148548106,0.9019042739110812 0.2422239522142704,0.6061981891495898
0.783493479733199 0.786410148548106,0.1328562963997123 0.7093887649984012,0.5367176682302444
0.783493479733199 0.786410148548106,0.6666234422557502 0.34035306232300455,0.6739436169681631
0.783493479733199 0.786410148548106,0.1394045632826848 0.17599419165521457,0.3725216447064243
0.783493479733199 0.786410148548106,0.5946056312940572 0.13684105633465515,0.5216598360753224
0.783493479733199 0.786410148548106,0.25457345810055176 0.1258935403002832,0.40165286870618
0.783493479733199 0.786410148548106,0.7611178447368746 0.8723992390136123,0.9371716914099474
0.9936327936867492 0.5893578537203584,0.7214320488693411 0.7304235848427709,0.7832134852253807
0.9936327936867492 0.5893578537203584,0.5125274391024867 0.5879494741668235,0.6598056836581365
0.9936327936867492 0.5893578537203584,0.38685077147414215 0.16487364192537168,0.47637261886737065
0.9936327936867492 0.5893578537203584,0.6132168716982077 0.6775462318817685,0.7238718922808365
0.9936327936867492 0.5893578537203584,0.6888458847281189 0.7406720148901539,0.7593851259345391
0.9936327936867492 0.5893578537203584,0.7038716867861071 0.7264240119000624,0.7733409710706091
0.9936327936867492 0.5893578537203584,0.3584431906256066 0.2560007005030497,0.4927560629055681
0.9936327936867492 0.5893578537203584,0.6968494824149378 0.7494776084768356,0.7615480449726453
0.9936327936867492 0.5893578537203584,0.7456477638731561 0.48429654333472083,0.8095604374721524
0.9936327936867492 0.5893578537203584,0.9889142574816139 0.3743599400998223,0.8479369087432742
0.9936327936867492 0.5893578537203584,0.2723344331710422 0.14679400591101732,0.4016129662708022
0.9936327936867492 0.5893578537203584,0.3612102416002624 0.33834129070333874,0.5188723665717887
0.9936327936867492 0.5893578537203584,0.03473876722575864 0.6373817117423319,0.3211097125006555
0.9936327936867492 0.5893578537203584,0.03828117056952951 0.5043936060823732,0.3217980952660945
0.9936327936867492 0.5893578537203584,0.6576060093432711 0.46161835666795037,0.7458038366699642
